Timestamp,RPS,Pod,CPU(m),Mem(Mi),Disk(MB/s),Node_Disk_Lat_R(ms),Node_Disk_Lat_W(ms),Node_Disk_Util(%),Mem_BW(%),Max_Core_Util(%),Core_00,Core_01,Core_02,Core_03,Core_04,Core_05,Core_06,Core_07,Core_08,Core_09,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_24,Core_25,Core_26,Core_27,Core_28,Core_29,Core_30,Core_31,Core_32,Core_33,Core_34,Core_35
2026-01-05 15:25:31,500,geo-5d9b5d48c-bgwx8,296,10,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,profile-cd84fd7d9-8xv2h,556,15,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,mongodb-geo-64f79464b4-t4xm8,6,152,0.01,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,memcached-rate-59d974d7f5-sh4q7,29,4,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,mongodb-rate-b6fd5846c-9lkbw,6,156,0.02,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,search-66fc447-vkvjr,887,16,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,memcached-profile-6fd75ddb85-p78tz,47,5,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,kube-proxy-nbfdt,0,16,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,mongodb-profile-77d56557b6-lrm7b,6,161,0.02,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,mongodb-user-77df9659f6-trfzd,6,154,0.01,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,kube-controller-manager-rapids4,17,61,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,coredns-7c65d6cfc9-c4nf5,6,25,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,coredns-7c65d6cfc9-6t2lv,5,26,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,etcd-rapids4,32,59,0.1,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,kube-scheduler-rapids4,3,23,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:25:31,500,kube-apiserver-rapids4,83,447,0,0.0,1.82,3.68,0.25,29.29,28.2,29.3,28.9,28.5,28.3,28.4,28.0,29.0,28.1,28.0,28.1,28.2,27.7,27.8,27.4,27.2,28.0,27.6,27.2,26.4,26.9,26.5,28.2,26.1,26.8,26.1,26.6,26.3,26.1,26.3,26.3,25.6,27.6,26.3,26.2,26.3
2026-01-05 15:28:07,1000,recommendation-54767cbbc7-q7nw2,282,10,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,mongodb-recommendation-75568b6f76-zhshv,5,152,0.01,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,consul-6c66db6cf9-l56kw,16,35,0.0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,memcached-reserve-fc9858477-bl9qt,604,29,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,reservation-777c594498-pvmmg,7270,57,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,user-5d98cbdf68-7cx9t,8,9,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,frontend-7dfcbdcf84-85mq7,2099,26,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,mongodb-reservation-f6dd96d48-zwmn9,177,197,0.08,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,rate-66f876b499-pgbvq,2571,23,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,jaeger-7c5bd85b67-6dwml,0,9,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,geo-5d9b5d48c-bgwx8,517,10,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,profile-cd84fd7d9-8xv2h,805,16,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,mongodb-geo-64f79464b4-t4xm8,5,152,0.01,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,memcached-rate-59d974d7f5-sh4q7,48,4,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,mongodb-rate-b6fd5846c-9lkbw,5,156,0.01,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,search-66fc447-vkvjr,1883,17,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,memcached-profile-6fd75ddb85-p78tz,59,4,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,kube-proxy-nbfdt,0,16,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,mongodb-profile-77d56557b6-lrm7b,5,161,0.01,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,mongodb-user-77df9659f6-trfzd,4,154,0.01,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,kube-controller-manager-rapids4,19,61,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,coredns-7c65d6cfc9-c4nf5,5,27,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,coredns-7c65d6cfc9-6t2lv,5,27,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,etcd-rapids4,33,59,0.1,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,kube-scheduler-rapids4,4,23,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:28:07,1000,kube-apiserver-rapids4,91,449,0,0.0,1.08,4.22,0.42,51.13,49.3,49.5,49.6,49.6,50.2,50.2,49.5,50.2,48.9,49.5,49.8,49.3,48.4,48.5,49.4,48.9,49.0,48.9,51.0,50.8,50.8,50.3,51.1,50.4,50.3,50.0,50.0,50.0,51.0,50.4,50.6,50.4,50.8,50.7,50.8,50.2
2026-01-05 15:30:43,2000,recommendation-54767cbbc7-q7nw2,428,9,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,mongodb-recommendation-75568b6f76-zhshv,5,152,0.01,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,consul-6c66db6cf9-l56kw,16,35,0.0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,memcached-reserve-fc9858477-bl9qt,1175,29,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,reservation-777c594498-pvmmg,13850,80,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,user-5d98cbdf68-7cx9t,12,9,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,frontend-7dfcbdcf84-85mq7,2619,27,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,mongodb-reservation-f6dd96d48-zwmn9,75,198,0.25,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,rate-66f876b499-pgbvq,4114,25,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,jaeger-7c5bd85b67-6dwml,0,9,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,geo-5d9b5d48c-bgwx8,782,10,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,profile-cd84fd7d9-8xv2h,980,16,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,mongodb-geo-64f79464b4-t4xm8,4,152,0.01,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
