Timestamp,RPS,Namespace,Category,Service,Pod,Node,CPU_Total(m),CPU_App(m),CPU_Sidecar(m),Memory_WorkingSet(Mi),Memory_RSS(Mi),Net_RX(KB/s),Net_TX(KB/s),Disk_Read(KB/s),Disk_Write(KB/s),System_Mem_BW,System_LLC_Metric,Istio_Enabled
2025-12-31 17:37:23,400,default,application,mongodb-geo,mongodb-geo-57c6c55bcf-cpztk,minikube,6,6,0,160,0,0.05,0.09,0.0,2.79,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,user,user-55b688b99b-gzzj6,minikube,2,2,0,7,0,1.03,0.6,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,memcached-profile,memcached-profile-9cc587848-njkfv,minikube,16,16,0,4,0,15.15,289.1,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,kube-system,kubernetes-system,etcd,etcd-minikube,minikube,35,35,0,222,0,0.0,0.0,0.0,20.97,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,jaeger,jaeger-b6848cc9d-smddk,minikube,5,5,0,117,0,4.22,0.0,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,kube-system,kubernetes-system,kube,kube-scheduler-minikube,minikube,13,13,0,34,0,0.0,0.0,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,kube-system,kubernetes-system,kube-controller,kube-controller-manager-minikube,minikube,24,24,0,73,0,0.0,0.0,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,kube-system,kubernetes-system,coredns,coredns-66bc5c9577-cbts7,minikube,3,3,0,25,0,0.0,0.0,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,mongodb-reservation,mongodb-reservation-5fb9856d95-xkshv,minikube,131,131,0,181,0,1.85,18.96,0.0,4.18,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,search,search-85b4574769-zpqp2,minikube,833,833,0,17,0,13760.94,720.4,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,kube-system,kubernetes-system,storage,storage-provisioner,minikube,2,2,0,13,0,0.0,0.0,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,reservation,reservation-66b9b65588-wwr5s,minikube,8433,8433,0,49,0,22711.75,19202.7,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,consul,consul-dddf9fd9d-4dl8s,minikube,20,20,0,32,0,0.05,0.03,0.0,0.0,4.29,0.4903,False
2025-12-31 17:37:23,400,kube-system,kubernetes-system,metrics-server,metrics-server-85b7d694d7-zgkzr,minikube,6,6,0,28,0,0.0,0.0,0.0,0.0,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,frontend,frontend-7f5668774d-r4742,minikube,394,394,0,22,0,937.93,887.83,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,rate,rate-84ff866845-lqd9g,minikube,2746,2746,0,42,0,30982.91,13493.23,0,0,4.29,0.4903,False
2025-12-31 17:37:23,400,default,application,mongodb-user,mongodb-user-5dbfd89f79-gjwcd,minikube,6,6,0,163,0,0.04,0.09,0.0,1.73,4.29,0.4903,False
2025-12-31 17:37:23,400,kube-system,kubernetes-system,kube,kube-proxy-qqwmm,minikube,1,1,0,24,0,52.98,184.7,0,0,4.29,0.4903,False
2025-12-31 17:39:45,600,default,application,mongodb-rate,mongodb-rate-ccb697f86-5r6q9,minikube,5,5,0,166,0,0.14,0.18,0.0,1.56,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,mongodb-user,mongodb-user-5dbfd89f79-gjwcd,minikube,5,5,0,163,0,0.04,0.08,0.0,2.46,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,jaeger,jaeger-b6848cc9d-smddk,minikube,4,4,0,129,0,4.7,0.0,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,kube-system,kubernetes-system,coredns,coredns-66bc5c9577-cbts7,minikube,3,3,0,26,0,0.0,0.0,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,reservation,reservation-66b9b65588-wwr5s,minikube,9421,9421,0,48,0,34265.37,23202.19,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,mongodb-reservation,mongodb-reservation-5fb9856d95-xkshv,minikube,83,83,0,181,0,1.47,11.48,0.0,6.2,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,geo,geo-59dfcb8495-672cd,minikube,77,77,0,9,0,28.75,24.35,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,memcached-reserve,memcached-reserve-5cf8487dcb-c8ggq,minikube,979,979,0,357,0,23189.7,33480.66,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,profile,profile-9cfb76d57-7tg2c,minikube,130,130,0,10,0,288.27,208.6,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,kube-system,kubernetes-system,storage,storage-provisioner,minikube,1,1,0,13,0,0.0,0.0,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,mongodb-recommendation,mongodb-recommendation-8cf65998c-6skxr,minikube,5,5,0,159,0,0.04,0.08,0.0,2.91,5.65,0.4838,False
2025-12-31 17:39:45,600,kube-system,kubernetes-system,metrics-server,metrics-server-85b7d694d7-zgkzr,minikube,6,6,0,28,0,0.0,0.0,0.0,0.0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,rate,rate-84ff866845-lqd9g,minikube,2793,2793,0,43,0,37774.93,16523.64,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,kube-system,kubernetes-system,kube,kube-apiserver-minikube,minikube,107,107,0,540,0,0.0,0.0,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,user,user-55b688b99b-gzzj6,minikube,2,2,0,8,0,0.8,0.44,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,frontend,frontend-7f5668774d-r4742,minikube,309,309,0,34,0,1049.43,1022.96,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,search,search-85b4574769-zpqp2,minikube,752,752,0,17,0,16451.17,840.14,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,mongodb-profile,mongodb-profile-5d49d6d457-hbbrv,minikube,5,5,0,161,0,0.08,0.12,0.0,1.92,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,consul,consul-dddf9fd9d-4dl8s,minikube,18,18,0,30,0,0.05,0.07,0.0,0.0,5.65,0.4838,False
2025-12-31 17:39:45,600,kube-system,kubernetes-system,etcd,etcd-minikube,minikube,34,34,0,223,0,0.0,0.0,0.0,13.41,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,memcached-rate,memcached-rate-7676fcd874-6qklm,minikube,28,28,0,11,0,19.29,37356.24,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,kube-system,kubernetes-system,kube,kube-scheduler-minikube,minikube,12,12,0,34,0,0.0,0.0,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,memcached-profile,memcached-profile-9cc587848-njkfv,minikube,14,14,0,4,0,16.11,232.75,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,recommendation,recommendation-7cd9547987-rn26f,minikube,42,42,0,8,0,22.29,18.25,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,default,application,mongodb-geo,mongodb-geo-57c6c55bcf-cpztk,minikube,5,5,0,160,0,0.04,0.08,0.0,3.15,5.65,0.4838,False
2025-12-31 17:39:45,600,kube-system,kubernetes-system,kube,kube-proxy-qqwmm,minikube,1,1,0,24,0,71.81,186.78,0,0,5.65,0.4838,False
2025-12-31 17:39:45,600,kube-system,kubernetes-system,kube-controller,kube-controller-manager-minikube,minikube,22,22,0,73,0,0.0,0.0,0,0,5.65,0.4838,False
2025-12-31 17:42:07,700,default,application,consul,consul-dddf9fd9d-4dl8s,minikube,18,18,0,31,0,0.04,0.03,0.0,0.0,5.91,0.4858,False
2025-12-31 17:42:07,700,kube-system,kubernetes-system,coredns,coredns-66bc5c9577-cbts7,minikube,3,3,0,23,0,0.0,0.0,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,kube-system,kubernetes-system,metrics-server,metrics-server-85b7d694d7-zgkzr,minikube,6,6,0,29,0,0.0,0.0,0.0,0.0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,mongodb-reservation,mongodb-reservation-5fb9856d95-xkshv,minikube,46,46,0,181,0,1.2,5.35,0.0,7.85,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,reservation,reservation-66b9b65588-wwr5s,minikube,9636,9636,0,43,0,38505.56,23669.9,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,mongodb-profile,mongodb-profile-5d49d6d457-hbbrv,minikube,5,5,0,161,0,0.07,0.12,0.0,3.03,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,user,user-55b688b99b-gzzj6,minikube,2,2,0,8,0,1.01,0.59,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,memcached-reserve,memcached-reserve-5cf8487dcb-c8ggq,minikube,990,990,0,357,0,23662.37,37747.03,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,kube-system,kubernetes-system,kube,kube-apiserver-minikube,minikube,93,93,0,547,0,0.0,0.0,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,jaeger,jaeger-b6848cc9d-smddk,minikube,8,8,0,135,0,4.84,0.0,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,recommendation,recommendation-7cd9547987-rn26f,minikube,42,42,0,8,0,23.17,18.96,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,memcached-rate,memcached-rate-7676fcd874-6qklm,minikube,28,28,0,11,0,19.3,38202.21,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,profile,profile-9cfb76d57-7tg2c,minikube,122,122,0,10,0,237.2,173.72,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,search,search-85b4574769-zpqp2,minikube,756,756,0,17,0,16685.43,851.84,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,mongodb-recommendation,mongodb-recommendation-8cf65998c-6skxr,minikube,5,5,0,159,0,0.03,0.08,0.0,2.74,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,rate,rate-84ff866845-lqd9g,minikube,2806,2806,0,31,0,38255.05,16658.34,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,frontend,frontend-7f5668774d-r4742,minikube,310,310,0,31,0,1037.86,1023.33,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,kube-system,kubernetes-system,etcd,etcd-minikube,minikube,32,32,0,225,0,0.0,0.0,0.0,21.67,5.91,0.4858,False
2025-12-31 17:42:07,700,kube-system,kubernetes-system,storage,storage-provisioner,minikube,2,2,0,13,0,0.0,0.0,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,mongodb-user,mongodb-user-5dbfd89f79-gjwcd,minikube,5,5,0,163,0,0.03,0.08,0.0,3.01,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,geo,geo-59dfcb8495-672cd,minikube,79,79,0,9,0,28.66,24.32,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,kube-system,kubernetes-system,kube-controller,kube-controller-manager-minikube,minikube,24,24,0,73,0,0.0,0.0,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,kube-system,kubernetes-system,kube,kube-scheduler-minikube,minikube,11,11,0,34,0,0.0,0.0,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,mongodb-rate,mongodb-rate-ccb697f86-5r6q9,minikube,5,5,0,166,0,0.14,0.18,0.0,4.07,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,mongodb-geo,mongodb-geo-57c6c55bcf-cpztk,minikube,5,5,0,160,0,0.03,0.08,0.0,3.93,5.91,0.4858,False
2025-12-31 17:42:07,700,default,application,memcached-profile,memcached-profile-9cc587848-njkfv,minikube,13,13,0,4,0,15.03,185.54,0,0,5.91,0.4858,False
2025-12-31 17:42:07,700,kube-system,kubernetes-system,kube,kube-proxy-qqwmm,minikube,0,0,0,24,0,80.55,175.39,0,0,5.91,0.4858,False
2025-12-31 17:44:29,800,kube-system,kubernetes-system,etcd,etcd-minikube,minikube,33,33,0,221,0,0.0,0.0,0.0,21.55,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,mongodb-recommendation,mongodb-recommendation-8cf65998c-6skxr,minikube,5,5,0,159,0,0.04,0.08,0.0,1.63,5.83,0.4905,False
2025-12-31 17:44:29,800,kube-system,kubernetes-system,storage,storage-provisioner,minikube,2,2,0,13,0,0.0,0.0,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,user,user-55b688b99b-gzzj6,minikube,2,2,0,8,0,0.95,0.55,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,rate,rate-84ff866845-lqd9g,minikube,2711,2711,0,30,0,37833.11,16555.98,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,mongodb-user,mongodb-user-5dbfd89f79-gjwcd,minikube,5,5,0,163,0,0.04,0.08,0.0,1.81,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,geo,geo-59dfcb8495-672cd,minikube,76,76,0,9,0,28.13,23.96,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,memcached-rate,memcached-rate-7676fcd874-6qklm,minikube,27,27,0,11,0,19.08,37815.85,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,memcached-reserve,memcached-reserve-5cf8487dcb-c8ggq,minikube,986,986,0,358,0,23051.53,39699.16,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,mongodb-geo,mongodb-geo-57c6c55bcf-cpztk,minikube,5,5,0,160,0,0.04,0.08,0.0,1.59,5.83,0.4905,False
2025-12-31 17:44:29,800,kube-system,kubernetes-system,kube,kube-apiserver-minikube,minikube,112,112,0,522,0,0.0,0.0,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,jaeger,jaeger-b6848cc9d-smddk,minikube,7,7,0,138,0,4.96,0.0,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,mongodb-profile,mongodb-profile-5d49d6d457-hbbrv,minikube,5,5,0,161,0,0.08,0.12,0.0,1.4,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,mongodb-reservation,mongodb-reservation-5fb9856d95-xkshv,minikube,38,38,0,181,0,1.17,5.41,0.0,6.94,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,profile,profile-9cfb76d57-7tg2c,minikube,116,116,0,10,0,199.27,147.03,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,kube-system,kubernetes-system,kube,kube-proxy-qqwmm,minikube,0,0,0,24,0,90.24,166.04,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,kube-system,kubernetes-system,kube,kube-scheduler-minikube,minikube,12,12,0,34,0,0.0,0.0,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,search,search-85b4574769-zpqp2,minikube,735,735,0,18,0,16340.12,833.37,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,reservation,reservation-66b9b65588-wwr5s,minikube,9685,9685,0,52,0,39670.12,22608.12,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,frontend,frontend-7f5668774d-r4742,minikube,295,295,0,31,0,995.86,983.73,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,memcached-profile,memcached-profile-9cc587848-njkfv,minikube,12,12,0,4,0,13.32,151.29,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,kube-system,kubernetes-system,coredns,coredns-66bc5c9577-cbts7,minikube,3,3,0,22,0,0.0,0.0,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,mongodb-rate,mongodb-rate-ccb697f86-5r6q9,minikube,5,5,0,166,0,0.14,0.18,0.0,1.77,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,recommendation,recommendation-7cd9547987-rn26f,minikube,40,40,0,8,0,22.0,18.03,0,0,5.83,0.4905,False
2025-12-31 17:44:29,800,default,application,consul,consul-dddf9fd9d-4dl8s,minikube,19,19,0,29,0,0.05,0.08,0.0,0.0,5.83,0.4905,False
2025-12-31 17:44:29,800,kube-system,kubernetes-system,metrics-server,metrics-server-85b7d694d7-zgkzr,minikube,6,6,0,29,0,0.0,0.0,0.0,0.0,5.83,0.4905,False
2025-12-31 17:44:29,800,kube-system,kubernetes-system,kube-controller,kube-controller-manager-minikube,minikube,23,23,0,73,0,0.0,0.0,0,0,5.83,0.4905,False
2025-12-31 17:46:50,1000,default,application,memcached-profile,memcached-profile-9cc587848-njkfv,minikube,10,10,0,4,0,10.48,116.37,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,consul,consul-dddf9fd9d-4dl8s,minikube,18,18,0,33,0,0.05,0.03,0.0,0.0,5.89,0.4961,False
2025-12-31 17:46:50,1000,kube-system,kubernetes-system,kube,kube-scheduler-minikube,minikube,11,11,0,34,0,0.0,0.0,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,reservation,reservation-66b9b65588-wwr5s,minikube,10066,10066,0,39,0,43094.0,22867.95,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,kube-system,kubernetes-system,kube,kube-proxy-qqwmm,minikube,0,0,0,24,0,109.86,161.03,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,rate,rate-84ff866845-lqd9g,minikube,2609,2609,0,29,0,37205.17,16268.98,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,kube-system,kubernetes-system,kube-controller,kube-controller-manager-minikube,minikube,23,23,0,73,0,0.0,0.0,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,jaeger,jaeger-b6848cc9d-smddk,minikube,6,6,0,139,0,4.73,0.0,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,kube-system,kubernetes-system,coredns,coredns-66bc5c9577-cbts7,minikube,3,3,0,23,0,0.0,0.0,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,memcached-rate,memcached-rate-7676fcd874-6qklm,minikube,26,26,0,11,0,18.68,37252.48,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,mongodb-geo,mongodb-geo-57c6c55bcf-cpztk,minikube,5,5,0,160,0,0.05,0.09,0.0,3.48,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,user,user-55b688b99b-gzzj6,minikube,2,2,0,8,0,0.92,0.52,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,memcached-reserve,memcached-reserve-5cf8487dcb-c8ggq,minikube,994,994,0,358,0,22577.92,41769.38,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,kube-system,kubernetes-system,storage,storage-provisioner,minikube,2,2,0,13,0,0.0,0.0,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,search,search-85b4574769-zpqp2,minikube,681,681,0,18,0,16072.89,809.95,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,mongodb-user,mongodb-user-5dbfd89f79-gjwcd,minikube,5,5,0,163,0,0.05,0.08,0.0,3.29,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,mongodb-rate,mongodb-rate-ccb697f86-5r6q9,minikube,5,5,0,166,0,0.15,0.19,0.0,3.58,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,geo,geo-59dfcb8495-672cd,minikube,73,73,0,8,0,27.18,23.07,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,mongodb-reservation,mongodb-reservation-5fb9856d95-xkshv,minikube,29,29,0,181,0,1.3,3.43,0.0,9.05,5.89,0.4961,False
2025-12-31 17:46:50,1000,kube-system,kubernetes-system,etcd,etcd-minikube,minikube,33,33,0,221,0,0.0,0.0,0.0,19.36,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,mongodb-profile,mongodb-profile-5d49d6d457-hbbrv,minikube,5,5,0,161,0,0.09,0.12,0.0,2.53,5.89,0.4961,False
2025-12-31 17:46:50,1000,kube-system,kubernetes-system,kube,kube-apiserver-minikube,minikube,87,87,0,538,0,0.0,0.0,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,frontend,frontend-7f5668774d-r4742,minikube,280,280,0,27,0,969.09,955.1,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,recommendation,recommendation-7cd9547987-rn26f,minikube,38,38,0,8,0,21.01,17.16,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,profile,profile-9cfb76d57-7tg2c,minikube,101,101,0,10,0,157.89,117.03,0,0,5.89,0.4961,False
2025-12-31 17:46:50,1000,kube-system,kubernetes-system,metrics-server,metrics-server-85b7d694d7-zgkzr,minikube,6,6,0,29,0,0.0,0.0,0.0,0.0,5.89,0.4961,False
2025-12-31 17:46:50,1000,default,application,mongodb-recommendation,mongodb-recommendation-8cf65998c-6skxr,minikube,5,5,0,159,0,0.05,0.08,0.0,1.5,5.89,0.4961,False
